Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country_Region,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,CoGS
CA-2021-121300,2017-06-17,2017-06-19,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.4480000000000004,2,0.20000000000000001,2.6400000000000001,5.8079999999999998
CA-2021-130211,2017-06-17,2017-06-19,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.08999999999997,3,0,23.316299999999998,309.77369999999996
CA-2021-130211,2018-01-13,2018-01-18,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.97999999999999,2,0,54.775599999999997,194.20439999999999
CA-2018-147235,2018-01-13,2018-01-18,Standard Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.899999999999999,5,0,11.702999999999999,13.196999999999999
CA-2020-109365,2018-01-13,2018-01-18,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26,7,0,5.0358000000000001,10.2242
CA-2020-109365,2018-01-13,2018-01-18,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,0,14.2956,29.0244
CA-2020-109365,2015-09-06,2015-09-09,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1" Binders,43.584000000000003,12,0.20000000000000001,15.799200000000001,27.784800000000004
CA-2020-109365,2015-09-06,2015-09-09,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,116.28,3,0,56.977200000000003,59.302799999999998
CA-2020-109365,2016-01-19,2016-01-23,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.2959999999999994,2,0.20000000000000001,3.0211999999999999,6.274799999999999
CA-2020-109365,2016-01-19,2016-01-23,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.440000000000001,3,0,9.3312000000000008,10.1088
CA-2020-109365,2015-12-14,2015-12-21,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55000000000001,3,0,150.98400000000001,163.566
CA-2019-162621,2015-05-23,2015-05-27,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000962,Office Supplies,Binders,Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14" 7/8",16.27,5,0.80000000000000004,-25.218499999999999,41.488500000000002
CA-2019-162621,2016-09-19,2016-09-22,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,69.120000000000005,9,0.20000000000000001,-14.688000000000001,83.808000000000007
CA-2019-162621,2016-10-02,2016-10-06,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1",4.4699999999999998,3,0.80000000000000004,-7.8224999999999998,12.2925
CA-2021-105921,2017-12-25,2017-12-30,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.29599999999999,3,0.20000000000000001,5.2286999999999999,413.06729999999999
CA-2018-150798,2017-12-25,2017-12-30,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.98800000000006,2,0.40000000000000002,109.998,549.99000000000001
CA-2018-150798,2017-05-06,2017-05-08,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,Master Caster Door Stop, Brown,8.1280000000000001,2,0.20000000000000001,1.4224000000000001,6.7056000000000004
CA-2018-150798,2017-10-24,2017-10-24,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36.287999999999997,7,0.20000000000000001,12.700799999999999,23.587199999999996
CA-2018-150798,2018-05-06,2018-05-06,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.72000000000003,6,0.29999999999999999,-51.983999999999902,961.70399999999995
CA-2021-112753,2018-05-06,2018-05-06,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,Bush Andora Bookcase, Maple/Graphite Gray Finish,917.92349999999999,9,0.14999999999999999,75.593699999999899,842.32980000000009
CA-2021-112753,2018-05-06,2018-05-06,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.880000000000003,6,0,19.051200000000001,19.828800000000001
CA-2021-155075,2018-11-27,2018-11-30,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.17600000000004,4,0.69999999999999996,-462.86239999999998,1094.0383999999999
CA-2018-103401,2018-11-27,2018-11-30,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.960000000000001,2,0,6.2207999999999997,6.7392000000000012
CA-2020-124814,2015-10-31,2015-11-02,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.960000000000001,2,0,6.2207999999999997,6.7392000000000012
CA-2020-124814,2018-08-05,2018-08-09,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-BI-10000174,Office Supplies,Binders,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear,23.199999999999999,5,0.20000000000000001,8.1199999999999992,15.08
CA-2018-116757,2018-08-05,2018-08-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.920000000000002,5,0.20000000000000001,9.0719999999999992,16.848000000000003
CA-2018-116757,2018-08-05,2018-08-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.312000000000001,6,0.20000000000000001,7.1928000000000001,14.119200000000001
US-2018-138247,2016-08-10,2016-08-16,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.65600000000001,7,0.20000000000000001,17.365600000000001,156.29040000000001
US-2018-138247,2016-08-10,2016-08-16,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.95999999999998,2,0,101.3488,260.6112
US-2018-138247,2016-08-10,2016-08-16,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.850000000000001,3,0,13.198499999999999,49.651499999999999
US-2018-138247,2017-12-15,2017-12-21,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.37599999999998,3,0.20000000000000001,51.148499999999999,767.22749999999996
US-2018-138247,2017-12-15,2017-12-21,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0,0.203399999999998,20.136600000000001
US-2018-138247,2018-09-08,2018-09-11,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10002554,Furniture,Furnishings,Westinghouse Floor Lamp with Metal Mesh Shade, Black,23.989999999999998,1,0,5.5176999999999996,18.472299999999997
CA-2021-167003,2018-09-08,2018-09-11,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table,171.28800000000001,3,0.20000000000000001,-6.4233000000000304,177.71130000000005
CA-2020-119935,2018-09-08,2018-09-11,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.299999999999997,2,0,17.158000000000001,20.141999999999996
CA-2020-119935,2018-09-08,2018-09-11,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,Wilson Jones Ledger-Size, Piano-Hinge Binder, 2", Blue,81.959999999999994,2,0,39.340800000000002,42.619199999999992
CA-2020-118969,2018-09-08,2018-09-11,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10002429,Office Supplies,Binders,Premier Elliptical Ring Binder, Black,54.792000000000002,6,0.69999999999999996,-40.180799999999998,94.972800000000007
CA-2020-145240,2018-09-08,2018-09-11,First Class,BG-11740,Bruce Geld,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10001590,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design, Black,10.784000000000001,1,0.20000000000000001,0.80879999999999896,9.975200000000001
CA-2020-120873,2018-02-20,2018-02-27,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98000000000002,1,0,75.654799999999994,215.32520000000002
US-2021-111920,2018-02-20,2018-02-27,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.439999999999998,4,0,12.0252,24.4148
US-2020-128678,2018-02-20,2018-02-27,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,TOPS "Important Message" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad,21.399999999999999,5,0,10.058,11.341999999999999
US-2020-128678,2018-02-20,2018-02-27,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl,48.664000000000001,7,0.20000000000000001,15.815799999999999,32.848200000000006
CA-2020-101385,2018-02-20,2018-02-27,Standard Class,JW-16075,Julia West,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.559999999999999,4,0,6.9551999999999996,9.6047999999999991
CA-2021-107167,2018-02-20,2018-02-27,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10003805,Office Supplies,Storage,24 Capacity Maxi Data Binder Racks, Pearl,1347.52,8,0.20000000000000001,84.219999999999899,1263.3000000000002
CA-2018-109491,2016-08-08,2016-08-10,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.310000000000002,3,0,22.4316,39.878399999999999
CA-2018-109491,2016-08-08,2016-08-10,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,Master Caster Door Stop, Brown,20.32,4,0,6.9088000000000003,13.411200000000001
CA-2021-105445,2016-08-08,2016-08-10,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.4320000000000004,3,0.20000000000000001,3.0653999999999999,6.3666
CA-2018-107454,2018-10-26,2018-11-01,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.859999999999999,7,0,16.035599999999999,18.824400000000001
CA-2018-107454,2018-10-26,2018-11-01,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.340000000000003,6,0,24.1218,65.218199999999996
US-2021-105046,2017-07-14,2017-07-18,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98000000000002,2,0,67.495000000000005,202.48500000000001
US-2021-105046,2018-05-12,2018-05-14,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.900000000000006,5,0,47.951999999999998,51.948000000000008
US-2021-105046,2018-05-12,2018-05-14,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.079999999999998,4,0,14.4596,24.620399999999997
CA-2021-152856,2018-05-12,2018-05-14,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.83199999999999,4,0.20000000000000001,33.589199999999998,83.242799999999988
CA-2020-134691,2018-05-12,2018-05-14,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.2959999999999998,2,0.80000000000000004,-3.9032,6.1991999999999994
CA-2020-118759,2018-05-25,2018-05-29,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.00599999999997,2,0.10000000000000001,72.534400000000005,335.47159999999997
CA-2020-118759,2015-08-23,2015-08-27,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,OFF-ST-10001590,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design, Black,40.439999999999998,3,0,10.5144,29.925599999999996
CA-2018-140403,2016-09-11,2016-09-16,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774,Furniture,Chairs,Global Deluxe Stacking Chair, Gray,122.352,3,0.20000000000000001,13.7646,108.5874
CA-2018-140403,2016-09-05,2016-09-12,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,OFF-EN-10001219,Office Supplies,Envelopes,#10- 4 1/8" x 9 1/2" Security-Tint Envelopes,15.279999999999999,2,0,7.4871999999999996,7.7927999999999997
CA-2019-163104,2016-11-21,2016-11-23,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.960000000000001,2,0,5.8604000000000003,6.0996000000000006
CA-2021-138464,2016-11-21,2016-11-23,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003142,Furniture,Furnishings,Master Big Foot Doorstop, Beige,15.84,3,0,4.9104000000000001,10.929600000000001
CA-2021-138464,2016-11-21,2016-11-23,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376000000000005,3,0.20000000000000001,30.2316,56.144400000000005
CA-2021-138464,2016-11-21,2016-11-23,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.239999999999998,3,0,6.2016,12.038399999999999
CA-2021-138464,2015-10-10,2015-10-14,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.119999999999999,4,0,4.3296000000000001,8.7903999999999982
CA-2019-104129,2018-09-02,2018-09-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0,1.0598000000000001,104.92020000000001
CA-2019-104129,2018-09-02,2018-09-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,Furniture,Tables,Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf,493.92000000000002,7,0.29999999999999999,-28.224,522.14400000000001
US-2021-132206,2018-09-02,2018-09-07,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.9359999999999999,7,0.80000000000000004,-8.9039999999999999,14.84
CA-2021-113474,2018-01-01,2018-01-02,First Class,TM-21490,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86000000000001,2,0,149.8956,175.96440000000001
CA-2019-126557,2015-11-05,2015-11-10,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004477,Furniture,Chairs,Global Push Button Manager's Chair, Indigo,383.60700000000003,9,0.29999999999999999,-5.4801000000000197,389.08710000000002
CA-2019-126557,2016-12-17,2016-12-22,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.47999999999999,2,0.20000000000000001,16.704000000000001,131.77599999999998
CA-2019-126557,2016-12-17,2016-12-22,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,537.54399999999998,7,0.20000000000000001,53.754399999999997,483.78960000000001
CA-2019-126557,2016-12-17,2016-12-22,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.9279999999999999,2,0.80000000000000004,-2.9883999999999999,4.9163999999999994
CA-2019-126557,2016-05-14,2016-05-21,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003190,Office Supplies,Art,Newell 32,6.9119999999999999,3,0.20000000000000001,0.69120000000000004,6.2207999999999997
CA-2019-126557,2018-03-10,2018-03-15,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001861,Furniture,Furnishings,Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts,7.7599999999999998,1,0.59999999999999998,-2.1339999999999999,9.8940000000000001
CA-2019-126557,2018-12-02,2018-12-09,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.16800000000001,4,0.20000000000000001,49.437600000000003,609.73040000000003
US-2021-107636,2018-07-31,2018-08-05,First Class,NM-18520,Neoma Murray,Consumer,United States,Manchester,Connecticut,6040,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.7599999999999998,2,0,2.8224,2.9375999999999998
US-2018-165862,2018-07-31,2018-08-05,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.21600000000001,3,0.20000000000000001,4.3901999999999797,346.82580000000002
US-2018-106334,2018-08-11,2018-08-13,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.20000000000000001,23.027999999999999,207.25200000000001
US-2018-106334,2018-09-30,2018-10-02,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3,0,5.7779999999999996,7.0620000000000003
CA-2020-101448,2017-08-26,2017-08-30,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,54601,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0,28.41,28.41
CA-2019-130218,2017-12-02,2017-12-07,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.559999999999999,4,0,14.202,17.357999999999997
CA-2019-130218,2017-12-02,2017-12-07,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.920000000000002,4,0,0.55839999999999901,27.361600000000003
US-2021-117331,2017-12-02,2017-12-07,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.5589999999999993,1,0.69999999999999996,-6.5618999999999996,15.120899999999999
CA-2018-127383,2018-07-21,2018-07-25,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,79907,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.567999999999998,2,0.20000000000000001,17.968399999999999,31.599599999999999
CA-2018-110219,2018-07-21,2018-07-25,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,Furniture,Chairs,Global Value Mid-Back Manager's Chair, Gray,127.869,3,0.29999999999999999,-9.1335000000000104,137.0025
CA-2019-118871,2018-07-21,2018-07-25,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0,122.148,149.292
CA-2019-118871,2016-05-20,2016-05-24,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.20000000000000001,8.2764000000000006,102.07560000000001
CA-2019-118871,2016-05-20,2016-05-24,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10002111,Furniture,Furnishings,Master Caster Door Stop, Large Brown,36.399999999999999,5,0,13.832000000000001,22.567999999999998
CA-2021-129490,2016-06-23,2016-06-28,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South,FUR-CH-10003298,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal,419.13600000000002,4,0.20000000000000001,-57.6312,476.7672
CA-2018-101175,2016-06-23,2016-06-28,Standard Class,DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.70399999999999,6,0.20000000000000001,-1.2587999999999999,101.96279999999999
US-2021-149510,2016-06-23,2016-06-28,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216000000000001,3,0.20000000000000001,4.5216000000000003,40.694400000000002
US-2021-149510,2017-09-10,2017-09-15,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004233,Office Supplies,Binders,GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11",28.782,6,0.69999999999999996,-21.1068,49.888800000000003
US-2021-149510,2015-04-13,2015-04-18,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,Office Supplies,Paper,Rediform Wirebound "Phone Memo" Message Book, 11 x 5-3/4,24.448,4,0.20000000000000001,8.8623999999999992,15.585600000000001
CA-2019-111990,2016-11-14,2016-11-19,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476000000000001,6,0.80000000000000004,-17.285399999999999,27.761400000000002
CA-2018-169460,2016-11-14,2016-11-19,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,FUR-FU-10004017,Furniture,Furnishings,Executive Impressions 13" Chairman Wall Clock,76.140000000000001,3,0,26.649000000000001,49.491
US-2019-152128,2017-12-09,2017-12-12,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.239999999999998,3,0,8.0711999999999993,13.168799999999999
US-2019-152128,2018-08-18,2018-08-21,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.95999999999999,2,0,60.141199999999998,67.818799999999996
CA-2021-126662,2018-12-14,2018-12-14,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98399999999998,2,0.20000000000000001,89.997,389.98699999999997
CA-2020-139395,2018-12-14,2018-12-14,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.92999999999995,7,0,184.22040000000001,473.70959999999991
CA-2020-139395,2018-12-14,2018-12-14,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.479999999999997,4,0,8.7048000000000005,24.775199999999998
CA-2020-139395,2018-12-14,2018-12-14,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,5,0,3.6139999999999999,10.286000000000001
CA-2020-139395,2017-04-08,2017-04-15,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.859999999999999,2,0,6.7149999999999999,20.145
